chr,start,end,arm,gc,map,filtered.bases
chr16,54000001,55000000,16q,0.432548,0.985418705077458,0
chr16,55000001,56000000,16q,0.438956,0.971376951322589,825
chr16,56000001,57000000,16q,0.447795,0.980141679861603,0
chr16,57000001,58000000,16q,0.495146,0.99069061631587,0
chr16,58000001,59000000,16q,0.448363,0.977748874672953,0
chr16,59000001,60000000,16q,0.373606,0.952002137974234,0
chr16,60000001,61000000,16q,0.366369,0.956381049104667,0
chr16,61000001,62000000,16q,0.361212,0.976083407760366,0
chr16,62000001,63000000,16q,0.36878,0.986961537594783,0
chr16,63000001,64000000,16q,0.362325,0.967166787153711,0
chr16,64000001,65000000,16q,0.370086,0.988888276707388,0
chr16,65000001,66000000,16q,0.410169,0.969146367180713,0
chr16,66000001,67000000,16q,0.467365,0.985112814327732,0
chr16,67000001,68000000,16q,0.504735,0.9857613188964,0
chr16,68000001,69000000,16q,0.46886,0.979759862931807,0
chr16,69000001,70000000,16q,0.442186,0.970005946085422,0
chr16,70000001,71000000,16q,0.477507,0.839890026951491,0
chr16,71000001,72000000,16q,0.425884,0.978623752086673,27
chr16,72000001,73000000,16q,0.410397,0.965993650879765,0
chr16,73000001,74000000,16q,0.425942,0.989320627523729,0
chr16,74000001,75000000,16q,0.434499,0.926499059814622,0
chr16,75000001,76000000,16q,0.443793,0.967325780110098,0
chr16,76000001,77000000,16q,0.365044,0.978798232018459,0
chr16,77000001,78000000,16q,0.41218,0.989324267519969,0
chr16,78000001,79000000,16q,0.425612,0.995257452641541,0
chr16,79000001,80000000,16q,0.427879,0.993825116253052,0
chr16,80000001,81000000,16q,0.414839,0.976865680544268,229
chr16,81000001,82000000,16q,0.475312,0.988283709700836,324
chr16,82000001,83000000,16q,0.418288,0.982678985927363,0
chr16,83000001,84000000,16q,0.43404,0.987658134817201,0
chr16,84000001,85000000,16q,0.491867,0.988477192868885,0
chr16,85000001,86000000,16q,0.537656,0.985619343402461,328
chr16,86000001,87000000,16q,0.487769,0.977045461543622,194
chr16,87000001,88000000,16q,0.508908,0.976455484477536,0
chr16,88000001,89000000,16q,0.540001,0.928648963685689,0
chr16,89000001,90000000,16q,0.546063,0.967862067957703,0
chr17,1,1000000,17p,0.456789,0.933835075783287,0
chr17,1000001,2000000,17p,0.519443,0.966460978913038,0
chr17,2000001,3000000,17p,0.479146,0.965998010809744,0
chr17,3000001,4000000,17p,0.46941,0.925025447896684,0
chr17,4000001,5000000,17p,0.495677,0.978816729637316,0
chr17,5000001,6000000,17p,0.454855,0.971136652673214,189
chr17,6000001,7000000,17p,0.464312,0.973857363721993,0
chr17,7000001,8000000,17p,0.51161,0.982404549788381,0
chr17,8000001,9000000,17p,0.468821,0.984686248125156,0
chr17,9000001,10000000,17p,0.459389,0.977205672341579,0
chr17,10000001,11000000,17p,0.433697,0.982669274062774,0
chr17,11000001,12000000,17p,0.424772,0.977834382769683,0
chr17,12000001,13000000,17p,0.412065,0.980806694618251,0
chr17,13000001,14000000,17p,0.399575,0.982164277013157,0
chr17,14000001,15000000,17p,0.405825,0.974976598307282,0
chr17,15000001,16000000,17p,0.434429,0.865941838793789,41
chr17,16000001,17000000,17p,0.454092,0.876496018085915,0
chr17,17000001,18000000,17p,0.510887,0.984191616022936,0
chr17,18000001,19000000,17p,0.483798,0.732963544890378,0
chr17,19000001,20000000,17p,0.466457,0.895887821843926,8358
chr17,20000001,21000000,17p,0.437739,0.786734853646336,0
chr17,21000001,22000000,17p,0.411779,0.927529213219825,32671
chr17,26000001,27000000,17q,0.454288,0.974530242991337,0
chr17,27000001,28000000,17q,0.476191,0.98312726527203,0
chr17,28000001,29000000,17q,0.413411,0.938660841612661,0
chr17,29000001,30000000,17q,0.44074,0.949365683750872,0
chr17,30000001,31000000,17q,0.442694,0.93665869131626,125
chr17,31000001,32000000,17q,0.438236,0.970577867082386,0
chr17,32000001,33000000,17q,0.447592,0.970105170813506,133
chr17,33000001,34000000,17q,0.4352,0.971931912073547,258
chr17,34000001,35000000,17q,0.437568,0.784606882909289,0
chr17,35000001,36000000,17q,0.441785,0.989330943614873,0
chr17,36000001,37000000,17q,0.485406,0.863367368609075,0
chr17,37000001,38000000,17q,0.478718,0.983427548147544,0
chr17,38000001,39000000,17q,0.46702,0.98727904126982,67
chr17,39000001,40000000,17q,0.456179,0.964674371466249,0
chr17,40000001,41000000,17q,0.491025,0.976946029744972,0
chr17,41000001,42000000,17q,0.476822,0.973477353141839,0
chr17,42000001,43000000,17q,0.492765,0.978295127168623,39
chr17,43000001,44000000,17q,0.49974,0.905527301305362,0
chr17,44000001,45000000,17q,0.43754,0.744782076489878,0
chr17,45000001,46000000,17q,0.446305,0.911452514998639,0
chr17,46000001,47000000,17q,0.454092,0.988988808402215,0
chr17,47000001,48000000,17q,0.474078,0.983564031971796,0
chr17,48000001,49000000,17q,0.506088,0.99114083620492,0
chr17,49000001,50000000,17q,0.421173,0.979383748620741,0
chr17,50000001,51000000,17q,0.372228,0.977044104264901,0
chr17,51000001,52000000,17q,0.356891,0.973935882611656,653
chr17,52000001,53000000,17q,0.373166,0.978390686013823,0
chr17,53000001,54000000,17q,0.399047,0.976385711579495,0
chr17,54000001,55000000,17q,0.416342,0.974622095026778,0
chr17,55000001,56000000,17q,0.46386,0.991239522738551,134
chr17,56000001,57000000,17q,0.442176,0.977975736071864,0
chr17,57000001,58000000,17q,0.419344,0.968209832900581,0
chr17,58000001,59000000,17q,0.417669,0.916679523533748,462
chr17,59000001,60000000,17q,0.402778,0.977715105054047,0
chr17,60000001,61000000,17q,0.433896,0.909398863730144,78
chr17,61000001,62000000,17q,0.430519,0.978603152919091,56
chr17,62000001,63000000,17q,0.42968,0.907601964422627,0
chr17,63000001,64000000,17q,0.428484,0.989774924851624,0
chr17,64000001,65000000,17q,0.435708,0.982621465430804,0
chr17,65000001,66000000,17q,0.434963,0.981446290925641,0
chr17,66000001,67000000,17q,0.428117,0.959863674871472,0
chr17,67000001,68000000,17q,0.381409,0.97617774916224,0
chr17,68000001,69000000,17q,0.37216,0.977941248758678,0
chr17,69000001,70000000,17q,0.381175,0.987233023897107,0
chr17,70000001,71000000,17q,0.457578,0.988970020023586,90
chr17,71000001,72000000,17q,0.491702,0.987519638363364,50
chr17,72000001,73000000,17q,0.514836,0.989753325355614,0
chr17,73000001,74000000,17q,0.512262,0.978138558760146,0
chr17,74000001,75000000,17q,0.504569,0.978903533346515,56
chr17,75000001,76000000,17q,0.499802,0.983964825546765,358
chr17,76000001,77000000,17q,0.50861,0.987402695600877,0
chr17,77000001,78000000,17q,0.516299,0.957584220440553,0
chr17,78000001,79000000,17q,0.5104,0.980596129977462,0
chr17,79000001,80000000,17q,0.553128,0.986169282346855,0
chr17,80000001,81000000,17q,0.536318,0.972873112830161,0
chr18,1000001,2000000,18p,0.365784,0.968922360326452,0
chr18,2000001,3000000,18p,0.390561,0.976504381152177,0
chr18,3000001,4000000,18p,0.416368,0.983643721955124,0
chr18,4000001,5000000,18p,0.376326,0.975671949974268,0
chr18,5000001,6000000,18p,0.39887,0.976697387699277,0
chr18,6000001,7000000,18p,0.398797,0.980567264194679,46
chr18,7000001,8000000,18p,0.417807,0.970485975403154,0
chr18,8000001,9000000,18p,0.42639,0.977350959907848,0
chr18,9000001,10000000,18p,0.410755,0.979285349482027,0
chr18,10000001,11000000,18p,0.426405,0.964653679925079,0
chr18,11000001,12000000,18p,0.424006,0.955076246660919,0
chr18,12000001,13000000,18p,0.437058,0.943216202930902,0
chr18,13000001,14000000,18p,0.438687,0.971382740805373,0
chr18,14000001,15000000,18p,0.408206,0.692843689874675,921
chr18,19000001,20000000,18q,0.421473,0.983353775606276,65
chr18,20000001,21000000,18q,0.416862,0.96250686885942,0
chr18,21000001,22000000,18q,0.423711,0.987050225976747,154
chr18,22000001,23000000,18q,0.402284,0.980600008976992,0
chr18,23000001,24000000,18q,0.390148,0.978298807827171,0
chr18,24000001,25000000,18q,0.396509,0.977182700823153,0
chr18,25000001,26000000,18q,0.372728,0.967045468487987,0
chr18,26000001,27000000,18q,0.352471,0.979666151943702,0
chr18,27000001,28000000,18q,0.346257,0.983780583209361,0
chr18,28000001,29000000,18q,0.361763,0.986051960256582,618
chr18,29000001,30000000,18q,0.40307,0.973465931485773,78
chr18,30000001,31000000,18q,0.368097,0.978741201975518,0
chr18,31000001,32000000,18q,0.358633,0.971002432237934,0
chr18,32000001,33000000,18q,0.386813,0.964826813643663,0
chr18,33000001,34000000,18q,0.414703,0.964756575057566,0
chr18,34000001,35000000,18q,0.423401,0.974725221887386,0
chr18,35000001,36000000,18q,0.412451,0.979028340966816,0
chr18,36000001,37000000,18q,0.367924,0.990646434184797,108
chr18,37000001,38000000,18q,0.367286,0.970852639422663,0
chr18,38000001,39000000,18q,0.355948,0.990437522974532,0
chr18,39000001,40000000,18q,0.378008,0.982400430067242,0
chr18,40000001,41000000,18q,0.36363,0.969444537243867,0
chr18,41000001,42000000,18q,0.361448,0.970703805954315,0
chr18,42000001,43000000,18q,0.40478,0.982207395581403,56
chr18,43000001,44000000,18q,0.440257,0.976910638415953,42
chr18,44000001,45000000,18q,0.435267,0.971756047681927,358
chr18,45000001,46000000,18q,0.445965,0.98075109594763,192
chr18,46000001,47000000,18q,0.447377,0.969522685043246,0
chr18,47000001,48000000,18q,0.440516,0.96419503226491,0
chr18,48000001,49000000,18q,0.42284,0.987455152817909,175
chr18,49000001,50000000,18q,0.387641,0.972146621442886,0
chr18,50000001,51000000,18q,0.367778,0.982139877238732,116
chr18,51000001,52000000,18q,0.37978,0.965232551611084,0
chr18,52000001,53000000,18q,0.325324,0.982481471211129,0
chr18,53000001,54000000,18q,0.385349,0.977000795807378,0
chr18,54000001,55000000,18q,0.395998,0.972112902080131,0
chr18,55000001,56000000,18q,0.430366,0.981812673164708,0
chr18,56000001,57000000,18q,0.435649,0.981689763146087,0
chr18,57000001,58000000,18q,0.405403,0.971264130096572,0
chr18,58000001,59000000,18q,0.362059,0.973158188864763,86
chr18,59000001,60000000,18q,0.391787,0.978294580573833,0
chr18,60000001,61000000,18q,0.422334,0.983044103880409,0
chr18,61000001,62000000,18q,0.390176,0.971142057125905,0
chr18,62000001,63000000,18q,0.355338,0.975237216998218,0
chr18,63000001,64000000,18q,0.347594,0.988880762711002,0
chr18,64000001,65000000,18q,0.342626,0.981338540168025,0
chr18,65000001,66000000,18q,0.350764,0.981800433954177,0
chr18,66000001,67000000,18q,0.354953,0.977481748706328,317
chr18,67000001,68000000,18q,0.373935,0.97730533043032,0
chr18,68000001,69000000,18q,0.380395,0.958678664412111,0
chr18,69000001,70000000,18q,0.350278,0.981195610684815,0
chr18,70000001,71000000,18q,0.369078,0.979110143837459,0
chr18,71000001,72000000,18q,0.398004,0.98048457671724,0
chr18,72000001,73000000,18q,0.398601,0.990370022195217,259
chr18,73000001,74000000,18q,0.412711,0.987969599396748,0
chr18,74000001,75000000,18q,0.450634,0.980394223901891,0
chr18,75000001,76000000,18q,0.391811,0.975085483497584,821
chr18,76000001,77000000,18q,0.455808,0.968059917950868,0
chr18,77000001,78000000,18q,0.499662,0.960344138776971,219
chr19,1000001,2000000,19p,0.591154,0.976133856594989,0
chr19,2000001,3000000,19p,0.545939,0.975908858968699,0
chr19,3000001,4000000,19p,0.555435,0.978234693989481,0
chr19,4000001,5000000,19p,0.541033,0.975423428825759,0
chr19,5000001,6000000,19p,0.531106,0.979064691232705,0
chr19,6000001,7000000,19p,0.490239,0.979706562092292,908
chr19,7000001,8000000,19p,0.482064,0.938361229985441,0
chr19,8000001,9000000,19p,0.478715,0.921094415402434,0
chr19,9000001,10000000,19p,0.449572,0.973002062170772,65
chr19,10000001,11000000,19p,0.521683,0.983924043855279,154
chr19,11000001,12000000,19p,0.499286,0.97593295070982,0
chr19,12000001,13000000,19p,0.467575,0.956585100958941,0
chr19,13000001,14000000,19p,0.504187,0.983747216770214,0
chr19,14000001,15000000,19p,0.502549,0.962306330821015,0
chr19,15000001,16000000,19p,0.478502,0.971365214505538,0
chr19,16000001,17000000,19p,0.499133,0.984350751044456,0
chr19,17000001,18000000,19p,0.524378,0.980551245803731,0
chr19,18000001,19000000,19p,0.544154,0.983182974796387,0
chr19,19000001,20000000,19p,0.507766,0.981741563021034,0
chr19,20000001,21000000,19p,0.385725,0.920984262620334,0
chr19,21000001,22000000,19p,0.409462,0.96165541200779,22755
chr19,22000001,23000000,19p,0.412984,0.929152007845606,152827
chr19,23000001,24000000,19p,0.413637,0.955388669678223,152051
chr19,28000001,29000000,19q,0.419065,0.959931961213132,144829
chr19,29000001,30000000,19q,0.446625,0.964050421614227,0
chr19,30000001,31000000,19q,0.472675,0.980984012360079,0
chr19,31000001,32000000,19q,0.442931,0.994619613541815,0
chr19,32000001,33000000,19q,0.428809,0.993601034227799,0
chr19,33000001,34000000,19q,0.484325,0.969769366907499,0
chr19,34000001,35000000,19q,0.468027,0.987914925554407,0
chr19,35000001,36000000,19q,0.468769,0.967676796605057,0
chr19,36000001,37000000,19q,0.505316,0.934706594930588,244
chr19,37000001,38000000,19q,0.422828,0.931322338812031,0
chr19,38000001,39000000,19q,0.477133,0.972535519222165,0
chr19,39000001,40000000,19q,0.512968,0.972993264675803,0
chr19,40000001,41000000,19q,0.46408,0.944024803986937,0
chr19,41000001,42000000,19q,0.49471,0.948540121866442,0
chr19,42000001,43000000,19q,0.50431,0.983208233036922,1902
chr19,43000001,44000000,19q,0.440531,0.804576207004603,1862
chr19,44000001,45000000,19q,0.434215,0.969886144340527,5951
chr19,45000001,46000000,19q,0.51852,0.980398294312085,1004
chr19,46000001,47000000,19q,0.497106,0.976542572894428,557
chr19,47000001,48000000,19q,0.506078,0.97656447594821,0
chr19,48000001,49000000,19q,0.495049,0.932834089496159,21
chr19,49000001,50000000,19q,0.522982,0.965399993231693,0
chr19,50000001,51000000,19q,0.523703,0.931854136244513,0
chr19,51000001,52000000,19q,0.502625,0.976216267256208,0
chr19,52000001,53000000,19q,0.436981,0.978604091947245,113
chr19,53000001,54000000,19q,0.448139,0.940554434908904,0
chr19,54000001,55000000,19q,0.497341,0.956049576608404,179
chr19,55000001,56000000,19q,0.505567,0.936653016732767,0
chr19,56000001,57000000,19q,0.471478,0.960238228036061,0
chr19,57000001,58000000,19q,0.440608,0.979368501119795,0
chr19,58000001,59000000,19q,0.474681,0.963743828054306,133
chr20,1000001,2000000,20p,0.447292,0.977326191278117,0
chr20,2000001,3000000,20p,0.449971,0.980381731310771,0
chr20,3000001,4000000,20p,0.468252,0.975501715645351,0
chr20,4000001,5000000,20p,0.445183,0.972877399444851,0
chr20,5000001,6000000,20p,0.432501,0.970609619440055,0
chr20,6000001,7000000,20p,0.394276,0.97931108184159,97
chr20,7000001,8000000,20p,0.369905,0.979366269220532,0
chr20,8000001,9000000,20p,0.381361,0.976754991218606,0
chr20,9000001,10000000,20p,0.391977,0.982285949725546,76
chr20,10000001,11000000,20p,0.404073,0.989924918164144,0
chr20,11000001,12000000,20p,0.384549,0.985926359083765,0
chr20,12000001,13000000,20p,0.387162,0.948526830024529,0
chr20,13000001,14000000,20p,0.397348,0.978941337483655,0
chr20,14000001,15000000,20p,0.372494,0.980733515154302,0
chr20,15000001,16000000,20p,0.385712,0.983675933949117,52
chr20,16000001,17000000,20p,0.406697,0.984718463570876,0
chr20,17000001,18000000,20p,0.438261,0.981548329466291,426
chr20,18000001,19000000,20p,0.426173,0.962332835622764,0
chr20,19000001,20000000,20p,0.433826,0.976130596671835,0
chr20,20000001,21000000,20p,0.417909,0.991521416243855,0
chr20,21000001,22000000,20p,0.41394,0.963010811861648,0
chr20,22000001,23000000,20p,0.413739,0.970856226420209,0
chr20,23000001,24000000,20p,0.450935,0.943402129801084,0
chr20,24000001,25000000,20p,0.452166,0.974766716916204,0
chr20,25000001,26000000,20p,0.453067,0.877703196070712,13890
chr20,30000001,31000000,20q,0.472358,0.979960618308597,0
chr20,31000001,32000000,20q,0.493287,0.986713052095207,0
chr20,32000001,33000000,20q,0.462952,0.973956300492256,0
chr20,33000001,34000000,20q,0.448745,0.976718313264683,0
chr20,34000001,35000000,20q,0.445713,0.985789193642627,0
chr20,35000001,36000000,20q,0.476255,0.977284704399035,0
chr20,36000001,37000000,20q,0.468474,0.993111665633912,0
chr20,37000001,38000000,20q,0.451018,0.983113635202364,0
chr20,38000001,39000000,20q,0.395978,0.968533112723865,0
chr20,39000001,40000000,20q,0.443445,0.980136867340797,0
chr20,40000001,41000000,20q,0.425269,0.974024253678014,0
chr20,41000001,42000000,20q,0.427482,0.978508535738646,0
chr20,42000001,43000000,20q,0.464975,0.976017124387527,0
chr20,43000001,44000000,20q,0.449177,0.990018083180675,0
chr20,44000001,45000000,20q,0.47037,0.975415526919525,0
chr20,45000001,46000000,20q,0.449782,0.992924335157771,106
chr20,46000001,47000000,20q,0.467196,0.968006177881004,0
chr20,47000001,48000000,20q,0.469818,0.976779770510115,0
chr20,48000001,49000000,20q,0.484521,0.988351059189556,0
chr20,49000001,50000000,20q,0.470655,0.989808587443574,0
chr20,50000001,51000000,20q,0.450211,0.987993545706686,0
chr20,51000001,52000000,20q,0.408077,0.991919037067526,0
chr20,52000001,53000000,20q,0.423049,0.96348093995181,152
chr20,53000001,54000000,20q,0.383236,0.965851504239066,0
chr20,54000001,55000000,20q,0.400084,0.96630143055,0
chr20,55000001,56000000,20q,0.479298,0.991186813664137,3411
chr20,56000001,57000000,20q,0.474881,0.993955516773171,0
chr20,57000001,58000000,20q,0.466271,0.991976651699259,0
chr20,58000001,59000000,20q,0.442351,0.984536886544916,0
chr20,59000001,60000000,20q,0.449386,0.985621535862263,0
chr20,60000001,61000000,20q,0.538784,0.983356957727708,177
chr20,61000001,62000000,20q,0.511824,0.991935962474586,236
chr20,62000001,63000000,20q,0.539261,0.938685519014128,1504
chr21,15000001,16000000,21q,0.394907,0.830470097821984,675
chr21,16000001,17000000,21q,0.375988,0.974618306247188,0
chr21,17000001,18000000,21q,0.357753,0.974779300353713,0
chr21,18000001,19000000,21q,0.377574,0.94782951862641,422
chr21,19000001,20000000,21q,0.37157,0.973500327602628,135
chr21,20000001,21000000,21q,0.351926,0.978507676747227,0
chr21,21000001,22000000,21q,0.349077,0.981922743889932,0
chr21,22000001,23000000,21q,0.348669,0.993585447631692,0
chr21,23000001,24000000,21q,0.351055,0.985696846329501,0
chr21,24000001,25000000,21q,0.344642,0.982956305044808,0
chr21,25000001,26000000,21q,0.355334,0.989008174399842,0
chr21,26000001,27000000,21q,0.365114,0.989141223771505,173
chr21,27000001,28000000,21q,0.39275,0.982861339063667,89
chr21,28000001,29000000,21q,0.368866,0.98373410845891,0
chr21,29000001,30000000,21q,0.36527,0.930112163709292,0
chr21,30000001,31000000,21q,0.395462,0.980071209760356,0
chr21,31000001,32000000,21q,0.37072,0.992277918007003,252
chr21,32000001,33000000,21q,0.414036,0.986167204072274,0
chr21,33000001,34000000,21q,0.442914,0.977832182926455,177
chr21,34000001,35000000,21q,0.431288,0.987263930877593,206
chr21,35000001,36000000,21q,0.433273,0.986202190551402,0
chr21,36000001,37000000,21q,0.418942,0.985377652792057,0
chr21,37000001,38000000,21q,0.444282,0.981130766156272,0
chr21,38000001,39000000,21q,0.431007,0.983246364895145,68
chr21,39000001,40000000,21q,0.422771,0.988411777838808,0
chr21,40000001,41000000,21q,0.432348,0.988092588525209,0
chr21,41000001,42000000,21q,0.418873,0.972561774033326,0
chr21,42000001,43000000,21q,0.420779,0.981942471875072,0
chr21,43000001,44000000,21q,0.4912,0.992790258048779,0
chr21,44000001,45000000,21q,0.487407,0.978015415403272,0
chr21,45000001,46000000,21q,0.524386,0.983097754585448,1149
chr21,46000001,47000000,21q,0.524326,0.983222209061934,0
chr21,47000001,48000000,21q,0.498178,0.97627572352702,557
chr22,16000001,17000000,22q,0.329662,0.42635680534651,16605
chr22,17000001,18000000,22q,0.439359,0.87602995459245,182
chr22,18000001,19000000,22q,0.478273,0.800756228732652,60
chr22,19000001,20000000,22q,0.504702,0.984456837523298,0
chr22,20000001,21000000,22q,0.473312,0.7494422526395,0
chr22,21000001,22000000,22q,0.498128,0.678396543178525,134
chr22,22000001,23000000,22q,0.46236,0.913667446886224,6604
chr22,23000001,24000000,22q,0.49273,0.952722688080716,175
chr22,24000001,25000000,22q,0.49525,0.919187331226231,0
chr22,25000001,26000000,22q,0.471705,0.921301292778627,0
chr22,26000001,27000000,22q,0.447931,0.987902173230659,0
chr22,27000001,28000000,22q,0.463731,0.99195641854723,175
chr22,28000001,29000000,22q,0.423567,0.960238215752669,0
chr22,29000001,30000000,22q,0.468111,0.963285755830116,0
chr22,30000001,31000000,22q,0.474538,0.987511834525781,0
chr22,31000001,32000000,22q,0.47289,0.975262912128541,0
chr22,32000001,33000000,22q,0.455019,0.968403303933041,0
chr22,33000001,34000000,22q,0.443324,0.986449201101454,0
chr22,34000001,35000000,22q,0.420057,0.984333705513226,0
chr22,35000001,36000000,22q,0.459715,0.968523101669741,0
chr22,36000001,37000000,22q,0.458699,0.977944394586737,0
chr22,37000001,38000000,22q,0.517508,0.994476637422232,0
chr22,38000001,39000000,22q,0.514845,0.967222646911021,0
chr22,39000001,40000000,22q,0.515268,0.975102261962233,0
chr22,40000001,41000000,22q,0.447605,0.984647774270938,0
chr22,41000001,42000000,22q,0.476974,0.977641484395915,0
chr22,42000001,43000000,22q,0.498943,0.962125511270091,0
chr22,43000001,44000000,22q,0.512922,0.984485864161701,0
chr22,44000001,45000000,22q,0.490628,0.988303944106278,0
chr22,45000001,46000000,22q,0.504762,0.986057460627434,0
chr22,46000001,47000000,22q,0.510994,0.990551795838587,0
chr22,47000001,48000000,22q,0.493381,0.983230941631932,0
chr22,48000001,49000000,22q,0.476026,0.993021456498936,0
chr22,49000001,50000000,22q,0.505769,0.982696301223019,808
chr22,50000001,51000000,22q,0.52129,0.982117339208266,0
chrX,1000001,2000000,Xp,0.414559,0.445616493246116,0
chrX,2000001,3000000,Xp,0.433513,0.633087281982086,0
chrX,3000001,4000000,Xp,0.426039,0.892898364996741,0
chrX,4000001,5000000,Xp,0.37647,0.98465374266516,0
chrX,5000001,6000000,Xp,0.37836,0.980147344708698,0
chrX,6000001,7000000,Xp,0.400466,0.963866254257596,0
chrX,7000001,8000000,Xp,0.378279,0.973470188149873,0
chrX,8000001,9000000,Xp,0.390275,0.966915317130049,0
chrX,9000001,10000000,Xp,0.446017,0.984765508891191,0
chrX,10000001,11000000,Xp,0.387579,0.965731508424372,0
chrX,11000001,12000000,Xp,0.392586,0.9567934439061,0
chrX,12000001,13000000,Xp,0.39797,0.964271173974396,0
chrX,13000001,14000000,Xp,0.410442,0.973556847914555,258
chrX,14000001,15000000,Xp,0.381289,0.955625851227583,0
chrX,15000001,16000000,Xp,0.395605,0.977103211679298,0
chrX,16000001,17000000,Xp,0.410882,0.953939420245373,538
chrX,17000001,18000000,Xp,0.417778,0.967250015254567,0
chrX,18000001,19000000,Xp,0.42002,0.972943341722176,0
chrX,19000001,20000000,Xp,0.428343,0.968040466242705,0
chrX,20000001,21000000,Xp,0.39608,0.962940349065413,257
chrX,21000001,22000000,Xp,0.376613,0.973322997018311,90
chrX,22000001,23000000,Xp,0.383965,0.975944681700561,0
chrX,23000001,24000000,Xp,0.407002,0.962254746372127,0
chrX,24000001,25000000,Xp,0.412255,0.978036006682582,31
chrX,25000001,26000000,Xp,0.382389,0.965802962913656,0
chrX,26000001,27000000,Xp,0.363593,0.96196647091827,0
chrX,27000001,28000000,Xp,0.364738,0.970648761996862,0
chrX,28000001,29000000,Xp,0.363203,0.961166960336653,0
chrX,29000001,30000000,Xp,0.36339,0.983636743797132,25
chrX,30000001,31000000,Xp,0.393229,0.962908708270282,156
chrX,31000001,32000000,Xp,0.378131,0.969893391226151,25
chrX,32000001,33000000,Xp,0.357809,0.980880363197276,179
chrX,33000001,34000000,Xp,0.35766,0.983850251359083,0
chrX,34000001,35000000,Xp,0.361775,0.977675788773131,90
chrX,35000001,36000000,Xp,0.367882,0.98029995763501,124
chrX,36000001,37000000,Xp,0.366597,0.963148359730005,206
chrX,37000001,38000000,Xp,0.369496,0.940587616954648,0
chrX,38000001,39000000,Xp,0.398472,0.982637876850247,0
chrX,39000001,40000000,Xp,0.467098,0.987458276359756,0
chrX,40000001,41000000,Xp,0.442087,0.98571382159641,0
chrX,41000001,42000000,Xp,0.408601,0.969284705350048,0
chrX,42000001,43000000,Xp,0.383097,0.954033808421367,0
chrX,43000001,44000000,Xp,0.392457,0.970980377605709,0
chrX,44000001,45000000,Xp,0.406962,0.973421724121041,0
chrX,45000001,46000000,Xp,0.392572,0.976522081043377,0
chrX,46000001,47000000,Xp,0.414245,0.966670904237009,0
chrX,47000001,48000000,Xp,0.445098,0.947832543999609,430
chrX,48000001,49000000,Xp,0.473969,0.904851415099018,0
chrX,49000001,50000000,Xp,0.401298,0.818227802692203,0
chrX,50000001,51000000,Xp,0.390676,0.955373000582297,0
chrX,51000001,52000000,Xp,0.398526,0.844909899991665,198
chrX,52000001,53000000,Xp,0.406499,0.561286066440006,0
chrX,53000001,54000000,Xp,0.440226,0.953778976873,0
chrX,54000001,55000000,Xp,0.424275,0.926790893722334,70
chrX,55000001,56000000,Xp,0.396041,0.897827018475475,5775
chrX,56000001,57000000,Xp,0.394261,0.885177537935878,0
chrX,57000001,58000000,Xp,0.384382,0.915211277278075,0
chrX,62000001,63000000,Xq,0.383594,0.871022384646286,39206
chrX,63000001,64000000,Xq,0.396315,0.893957963132848,0
chrX,64000001,65000000,Xq,0.402153,0.929536902391878,0
chrX,65000001,66000000,Xq,0.386924,0.929045391056878,25
chrX,66000001,67000000,Xq,0.37999,0.919573349617508,0
chrX,67000001,68000000,Xq,0.406548,0.93379547696561,0
chrX,68000001,69000000,Xq,0.450357,0.956345685428369,0
chrX,69000001,70000000,Xq,0.410569,0.924521929954442,0
chrX,70000001,71000000,Xq,0.444191,0.905379616196948,0
chrX,71000001,72000000,Xq,0.423473,0.924024842941389,0
chrX,72000001,73000000,Xq,0.395428,0.811914067620571,0
chrX,73000001,74000000,Xq,0.407882,0.948044581321939,262
chrX,74000001,75000000,Xq,0.388867,0.892014931102088,0
chrX,75000001,76000000,Xq,0.384241,0.891929912693855,0
chrX,76000001,77000000,Xq,0.371939,0.917781888768658,0
chrX,77000001,78000000,Xq,0.386018,0.941940084141451,0
chrX,78000001,79000000,Xq,0.366889,0.958227873793315,0
chrX,79000001,80000000,Xq,0.371429,0.924342653415904,0
chrX,80000001,81000000,Xq,0.366101,0.94281459510568,0
chrX,81000001,82000000,Xq,0.362194,0.953130138055736,0
chrX,82000001,83000000,Xq,0.362994,0.943811701154126,0
chrX,83000001,84000000,Xq,0.358133,0.963403290075111,355
chrX,84000001,85000000,Xq,0.369282,0.942902860416319,0
chrX,85000001,86000000,Xq,0.3658,0.95172052580783,0
chrX,86000001,87000000,Xq,0.359101,0.951620478308627,0
chrX,87000001,88000000,Xq,0.358859,0.964185197405743,0
chrX,88000001,89000000,Xq,0.355425,0.76762830265552,274
chrX,89000001,90000000,Xq,0.35753,0.639490175462543,0
chrX,90000001,91000000,Xq,0.362928,0.726825964991359,0
chrX,91000001,92000000,Xq,0.360155,0.622601834640548,0
chrX,92000001,93000000,Xq,0.363591,0.834374841397933,0
chrX,93000001,94000000,Xq,0.360606,0.976738113699638,429
chrX,94000001,95000000,Xq,0.35854,0.967814266844726,0
chrX,95000001,96000000,Xq,0.371812,0.943002307669337,0
chrX,96000001,97000000,Xq,0.371889,0.969856611127378,396
chrX,97000001,98000000,Xq,0.371083,0.953584441357631,462
chrX,98000001,99000000,Xq,0.357999,0.973424017967413,0
chrX,99000001,100000000,Xq,0.38698,0.95219568682347,0
chrX,100000001,101000000,Xq,0.41457,0.946404215853906,0
